SUBJECT,TRIAL,TARGET_POSITION,TARG_OTH,TARGET_WORD,REG_IRREG,PATTERN,TARG_OTH,keytrial,CORR_WRONG,LOG_FREQ,USER_RESP
subj22,15,word7,OTH,ellipse,REG,WS,OTH,subj22_15,WRONG,0,"Attempt,Sardine,chauffer,no_response,no_response,no_response,no_response,no_response,no_response"
subj23,15,word7,OTH,ellipse,REG,WS,OTH,subj23_15,WRONG,0,"octet,chauffeur,sardine,garage,no_response,no_response,no_response,no_response,no_response"
subj24,15,word7,OTH,ellipse,REG,WS,OTH,subj24_15,WRONG,0,"Octet,defense,critique,sardines,chauffeur,no_response,no_response,no_response,no_response"
subj25,15,word7,OTH,ellipse,REG,WS,OTH,subj25_15,WRONG,0,"defense,resort,garage,eclipse,coiffure,no_response,no_response,no_response,no_response"
subj26,15,word7,OTH,ellipse,REG,WS,OTH,subj26_15,WRONG,0,"defence,resort,critic,lips.attempt,no_response,no_response,no_response,no_response,no_response"
subj27,15,word7,OTH,ellipse,REG,WS,OTH,subj27_15,WRONG,0,"attempt,chaefuer,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj28,15,word7,OTH,ellipse,REG,WS,OTH,subj28_15,WRONG,0,"defense,sardine,chauffeur,no_response,no_response,no_response,no_response,no_response,no_response"
subj29,15,word7,OTH,ellipse,REG,WS,OTH,subj29_15,WRONG,0,"resort,attempt,defence,no_response,no_response,no_response,no_response,no_response,no_response"
subj30,15,word7,OTH,ellipse,REG,WS,OTH,subj30_15,WRONG,0,"octet,defense,resort,sardine,chauffeur,no_response,no_response,no_response,no_response"
subj32,15,word7,OTH,ellipse,REG,WS,OTH,subj32_15,WRONG,0,"octet,garage,chauffeur,no_response,no_response,no_response,no_response,no_response,no_response"
subj33,15,word7,OTH,ellipse,REG,WS,OTH,subj33_15,WRONG,0,"critique,attempt,chaefuer,no_response,no_response,no_response,no_response,no_response,no_response"
subj34,15,word7,OTH,ellipse,REG,WS,OTH,subj34_15,WRONG,0,"garage,chofer,attempt,no_response,no_response,no_response,no_response,no_response,no_response"
subj35,15,word7,OTH,ellipse,REG,WS,OTH,subj35_15,WRONG,0,"resort,garage,attempt,chauffeur,no_response,no_response,no_response,no_response,no_response"
subj36,15,word7,OTH,ellipse,REG,WS,OTH,subj36_15,WRONG,0,"octet,defense,resort,sardine,attempt,no_response,no_response,no_response,no_response"
subj38,15,word7,OTH,ellipse,REG,WS,OTH,subj38_15,WRONG,0,"chauffeur,critique,attempt,escort,no_response,no_response,no_response,no_response,no_response"
subj39,15,word7,OTH,ellipse,REG,WS,OTH,subj39_15,WRONG,0,"attempt,chauffer,eclipse,garage,octet,planet,no_response,no_response,no_response"
subj40,15,word7,OTH,ellipse,REG,WS,OTH,subj40_15,WRONG,0,"defense,critic,reward,no_response,no_response,no_response,no_response,no_response,no_response"
subj41,15,word7,OTH,ellipse,REG,WS,OTH,subj41_15,WRONG,0,"choufer,attempt,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj43,15,word7,OTH,ellipse,REG,WS,OTH,subj43_15,WRONG,0,"chauffeur,attempt,critique,sardine,octet,garage,no_response,no_response,no_response"
subj44,15,word7,OTH,ellipse,REG,WS,OTH,subj44_15,WRONG,0,"octet,defense,chauffeur,critique,no_response,no_response,no_response,no_response,no_response"
subj45,15,word7,OTH,ellipse,REG,WS,OTH,subj45_15,WRONG,0,"garage,attempt,chaufuer,no_response,no_response,no_response,no_response,no_response,no_response"
subj46,15,word7,OTH,ellipse,REG,WS,OTH,subj46_15,WRONG,0,"octet,chauffeur,defense,sardine,garage,contempt,no_response,no_response,no_response"
subj47,15,word7,OTH,ellipse,REG,WS,OTH,subj47_15,CORRECT,0,"sardine,critique,elipse,garage,no_response,no_response,no_response,no_response,no_response"
subj48,15,word7,OTH,ellipse,REG,WS,OTH,subj48_15,WRONG,0,"Octet,Resort,Defense,Elipse,Critique,no_response,no_response,no_response,no_response"
subj49,15,word7,OTH,ellipse,REG,WS,OTH,subj49_15,WRONG,0,"chauffer,garage,attempt,no_response,no_response,no_response,no_response,no_response,no_response"
subj5,15,word7,OTH,ellipse,REG,WS,OTH,subj5_15,WRONG,0,"sardine,garage,attempt,chauffeur,no_response,no_response,no_response,no_response,no_response"
subj50,15,word7,OTH,ellipse,REG,WS,OTH,subj50_15,WRONG,0,"critique,defence,chauffeur,sardine,garage,no_response,no_response,no_response,no_response"
subj51,15,word7,OTH,ellipse,REG,WS,OTH,subj51_15,WRONG,0,"octet,resort,fatigue,chauffer,garage,no_response,no_response,no_response,no_response"
subj52,15,word7,OTH,ellipse,REG,WS,OTH,subj52_15,WRONG,0,"defense,garage,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj53,15,word7,OTH,ellipse,REG,WS,OTH,subj53_15,WRONG,0,"critique,attempt,chauffeur,sardine,escape,no_response,no_response,no_response,no_response"
subj56,15,word7,OTH,ellipse,REG,WS,OTH,subj56_15,CORRECT,0,"garage,attempt,chaffaur,critique,elipse,no_response,no_response,no_response,no_response"
subj57,15,word7,OTH,ellipse,REG,WS,OTH,subj57_15,WRONG,0,"attempt,chauffer,garage,suflee,no_response,no_response,no_response,no_response,no_response"
subj58,15,word7,OTH,ellipse,REG,WS,OTH,subj58_15,WRONG,0,"garage,eclipse,attempt,chauffeaur,no_response,no_response,no_response,no_response,no_response"
subj60,15,word7,OTH,ellipse,REG,WS,OTH,subj60_15,WRONG,0,"defense,report,chauffer,no_response,no_response,no_response,no_response,no_response,no_response"
subj8,15,word7,OTH,ellipse,REG,WS,OTH,subj8_15,WRONG,0,"sardine,garage,attempt,chauffer,no_response,no_response,no_response,no_response,no_response"
subj9,15,word7,OTH,ellipse,REG,WS,OTH,subj9_15,WRONG,0,"octet,defense,sardine,garage,critique,chauffeur,no_response,no_response,no_response"
subj7,15,word7,OTH,ellipse,REG,WS,OTH,subj7_15,WRONG,0,"chfurue,attempt,garage,critique,no_response,no_response,no_response,no_response,no_response"
subj12,15,word8,OTH,attempt,REG,WS,OTH,subj12_15,WRONG,2.04,"octet,defense,critique,chauffer,no_response,no_response,no_response,no_response,no_response"
subj13,15,word8,OTH,attempt,REG,WS,OTH,subj13_15,WRONG,2.04,"chauffeur,octet,defense,arise,no_response,no_response,no_response,no_response,no_response"
subj16,15,word8,OTH,attempt,REG,WS,OTH,subj16_15,WRONG,2.04,"sardine,critique,elipse,no_response,no_response,no_response,no_response,no_response,no_response"
subj19,15,word8,OTH,attempt,REG,WS,OTH,subj19_15,WRONG,2.04,"octet,defense,resort,sardene,critique,chaufeur,no_response,no_response,no_response"
subj20,15,word8,OTH,attempt,REG,WS,OTH,subj20_15,WRONG,2.04,"Object,detail,shofer,derail,content,no_response,no_response,no_response,no_response"
subj22,15,word8,OTH,attempt,REG,WS,OTH,subj22_15,WRONG,2.04,"Attempt,Sardine,chauffer,no_response,no_response,no_response,no_response,no_response,no_response"
subj23,15,word8,OTH,attempt,REG,WS,OTH,subj23_15,WRONG,2.04,"octet,chauffeur,sardine,garage,no_response,no_response,no_response,no_response,no_response"
subj24,15,word8,OTH,attempt,REG,WS,OTH,subj24_15,WRONG,2.04,"Octet,defense,critique,sardines,chauffeur,no_response,no_response,no_response,no_response"
subj25,15,word8,OTH,attempt,REG,WS,OTH,subj25_15,WRONG,2.04,"defense,resort,garage,eclipse,coiffure,no_response,no_response,no_response,no_response"
subj28,15,word8,OTH,attempt,REG,WS,OTH,subj28_15,WRONG,2.04,"defense,sardine,chauffeur,no_response,no_response,no_response,no_response,no_response,no_response"
subj30,15,word8,OTH,attempt,REG,WS,OTH,subj30_15,WRONG,2.04,"octet,defense,resort,sardine,chauffeur,no_response,no_response,no_response,no_response"
subj32,15,word8,OTH,attempt,REG,WS,OTH,subj32_15,WRONG,2.04,"octet,garage,chauffeur,no_response,no_response,no_response,no_response,no_response,no_response"
subj37,15,word8,OTH,attempt,REG,WS,OTH,subj37_15,CORRECT,2.04,"chauffeur,ellipse,garage,defense,no_response,no_response,no_response,no_response,no_response"
subj40,15,word8,OTH,attempt,REG,WS,OTH,subj40_15,WRONG,2.04,"defense,critic,reward,no_response,no_response,no_response,no_response,no_response,no_response"
subj42,15,word8,OTH,attempt,REG,WS,OTH,subj42_15,WRONG,2.04,"defense,resort,sardine,critique,ellipse,no_response,no_response,no_response,no_response"
subj44,15,word8,OTH,attempt,REG,WS,OTH,subj44_15,WRONG,2.04,"octet,defense,chauffeur,critique,no_response,no_response,no_response,no_response,no_response"
subj46,15,word8,OTH,attempt,REG,WS,OTH,subj46_15,WRONG,2.04,"octet,chauffeur,defense,sardine,garage,contempt,no_response,no_response,no_response"
subj47,15,word8,OTH,attempt,REG,WS,OTH,subj47_15,WRONG,2.04,"sardine,critique,elipse,garage,no_response,no_response,no_response,no_response,no_response"
subj48,15,word8,OTH,attempt,REG,WS,OTH,subj48_15,CORRECT,2.04,"Octet,Resort,Defense,Elipse,Critique,no_response,no_response,no_response,no_response"
subj50,15,word8,OTH,attempt,REG,WS,OTH,subj50_15,WRONG,2.04,"critique,defence,chauffeur,sardine,garage,no_response,no_response,no_response,no_response"
subj51,15,word8,OTH,attempt,REG,WS,OTH,subj51_15,WRONG,2.04,"octet,resort,fatigue,chauffer,garage,no_response,no_response,no_response,no_response"
subj52,15,word8,OTH,attempt,REG,WS,OTH,subj52_15,WRONG,2.04,"defense,garage,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj55,15,word8,OTH,attempt,REG,WS,OTH,subj55_15,WRONG,2.04,"ellipse,chauffeur,chateau,no_response,no_response,no_response,no_response,no_response,no_response"
subj60,15,word8,OTH,attempt,REG,WS,OTH,subj60_15,WRONG,2.04,"defense,report,chauffer,no_response,no_response,no_response,no_response,no_response,no_response"
subj9,15,word8,OTH,attempt,REG,WS,OTH,subj9_15,WRONG,2.04,"octet,defense,sardine,garage,critique,chauffeur,no_response,no_response,no_response"
subj1,15,word9,OTH,chauffer,REG,WS,OTH,subj1_15,WRONG,0,"elipse,attempt,critique,chaufer,garage,no_response,no_response,no_response,no_response"
subj10,15,word9,OTH,chauffer,REG,WS,OTH,subj10_15,CORRECT,0,"ellipse,attempt,chauffeur,garage,critique,octet,defense,no_response,no_response"
subj11,15,word9,OTH,chauffer,REG,WS,OTH,subj11_15,CORRECT,0,"attempt,resort,chauffuer,no_response,no_response,no_response,no_response,no_response,no_response"
subj13,15,word9,OTH,chauffer,REG,WS,OTH,subj13_15,CORRECT,0,"chauffeur,octet,defense,arise,no_response,no_response,no_response,no_response,no_response"
subj14,15,word9,OTH,chauffer,REG,WS,OTH,subj14_15,CORRECT,0,"octet,defense,report,sardine,garage,critique,ellipse,attempt,chaffeur"
subj15,15,word9,OTH,chauffer,REG,WS,OTH,subj15_15,WRONG,0,"garage,attempt,shoupher,no_response,no_response,no_response,no_response,no_response,no_response"
subj16,15,word9,OTH,chauffer,REG,WS,OTH,subj16_15,WRONG,0,"sardine,critique,elipse,no_response,no_response,no_response,no_response,no_response,no_response"
subj18,15,word9,OTH,chauffer,REG,WS,OTH,subj18_15,CORRECT,0,"resort,sardine,garage,attempt,chauffeur,no_response,no_response,no_response,no_response"
subj19,15,word9,OTH,chauffer,REG,WS,OTH,subj19_15,CORRECT,0,"octet,defense,resort,sardene,critique,chaufeur,no_response,no_response,no_response"
subj20,15,word9,OTH,chauffer,REG,WS,OTH,subj20_15,WRONG,0,"Object,detail,shofer,derail,content,no_response,no_response,no_response,no_response"
subj21,15,word9,OTH,chauffer,REG,WS,OTH,subj21_15,CORRECT,0,"ellipse,attempt,elite,chauffeur,octet,no_response,no_response,no_response,no_response"
subj23,15,word9,OTH,chauffer,REG,WS,OTH,subj23_15,CORRECT,0,"octet,chauffeur,sardine,garage,no_response,no_response,no_response,no_response,no_response"
subj24,15,word9,OTH,chauffer,REG,WS,OTH,subj24_15,CORRECT,0,"Octet,defense,critique,sardines,chauffeur,no_response,no_response,no_response,no_response"
subj25,15,word9,OTH,chauffer,REG,WS,OTH,subj25_15,WRONG,0,"defense,resort,garage,eclipse,coiffure,no_response,no_response,no_response,no_response"
subj26,15,word9,OTH,chauffer,REG,WS,OTH,subj26_15,WRONG,0,"defence,resort,critic,lips.attempt,no_response,no_response,no_response,no_response,no_response"
subj27,15,word9,OTH,chauffer,REG,WS,OTH,subj27_15,CORRECT,0,"attempt,chaefuer,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj28,15,word9,OTH,chauffer,REG,WS,OTH,subj28_15,CORRECT,0,"defense,sardine,chauffeur,no_response,no_response,no_response,no_response,no_response,no_response"
subj29,15,word9,OTH,chauffer,REG,WS,OTH,subj29_15,WRONG,0,"resort,attempt,defence,no_response,no_response,no_response,no_response,no_response,no_response"
subj3,15,word9,OTH,chauffer,REG,WS,OTH,subj3_15,CORRECT,0,"critique,ellipse,attempt,chaffeur,garage,no_response,no_response,no_response,no_response"
subj30,15,word9,OTH,chauffer,REG,WS,OTH,subj30_15,CORRECT,0,"octet,defense,resort,sardine,chauffeur,no_response,no_response,no_response,no_response"
subj31,15,word9,OTH,chauffer,REG,WS,OTH,subj31_15,CORRECT,0,"garage,attempt,chauffeur,ellipse,effect,no_response,no_response,no_response,no_response"
subj32,15,word9,OTH,chauffer,REG,WS,OTH,subj32_15,CORRECT,0,"octet,garage,chauffeur,no_response,no_response,no_response,no_response,no_response,no_response"
subj33,15,word9,OTH,chauffer,REG,WS,OTH,subj33_15,CORRECT,0,"critique,attempt,chaefuer,no_response,no_response,no_response,no_response,no_response,no_response"
subj34,15,word9,OTH,chauffer,REG,WS,OTH,subj34_15,CORRECT,0,"garage,chofer,attempt,no_response,no_response,no_response,no_response,no_response,no_response"
subj35,15,word9,OTH,chauffer,REG,WS,OTH,subj35_15,CORRECT,0,"resort,garage,attempt,chauffeur,no_response,no_response,no_response,no_response,no_response"
subj36,15,word9,OTH,chauffer,REG,WS,OTH,subj36_15,WRONG,0,"octet,defense,resort,sardine,attempt,no_response,no_response,no_response,no_response"
subj37,15,word9,OTH,chauffer,REG,WS,OTH,subj37_15,WRONG,0,"chauffeur,ellipse,garage,defense,no_response,no_response,no_response,no_response,no_response"
subj38,15,word9,OTH,chauffer,REG,WS,OTH,subj38_15,CORRECT,0,"chauffeur,critique,attempt,escort,no_response,no_response,no_response,no_response,no_response"
subj4,15,word9,OTH,chauffer,REG,WS,OTH,subj4_15,CORRECT,0,"critique,chaffeur,attempt,ellipse,no_response,no_response,no_response,no_response,no_response"
subj40,15,word9,OTH,chauffer,REG,WS,OTH,subj40_15,WRONG,0,"defense,critic,reward,no_response,no_response,no_response,no_response,no_response,no_response"
subj41,15,word9,OTH,chauffer,REG,WS,OTH,subj41_15,CORRECT,0,"choufer,attempt,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj42,15,word9,OTH,chauffer,REG,WS,OTH,subj42_15,WRONG,0,"defense,resort,sardine,critique,ellipse,no_response,no_response,no_response,no_response"
subj43,15,word9,OTH,chauffer,REG,WS,OTH,subj43_15,CORRECT,0,"chauffeur,attempt,critique,sardine,octet,garage,no_response,no_response,no_response"
subj44,15,word9,OTH,chauffer,REG,WS,OTH,subj44_15,CORRECT,0,"octet,defense,chauffeur,critique,no_response,no_response,no_response,no_response,no_response"
subj45,15,word9,OTH,chauffer,REG,WS,OTH,subj45_15,CORRECT,0,"garage,attempt,chaufuer,no_response,no_response,no_response,no_response,no_response,no_response"
subj46,15,word9,OTH,chauffer,REG,WS,OTH,subj46_15,CORRECT,0,"octet,chauffeur,defense,sardine,garage,contempt,no_response,no_response,no_response"
subj47,15,word9,OTH,chauffer,REG,WS,OTH,subj47_15,WRONG,0,"sardine,critique,elipse,garage,no_response,no_response,no_response,no_response,no_response"
subj48,15,word9,OTH,chauffer,REG,WS,OTH,subj48_15,WRONG,0,"Octet,Resort,Defense,Elipse,Critique,no_response,no_response,no_response,no_response"
subj5,15,word9,OTH,chauffer,REG,WS,OTH,subj5_15,CORRECT,0,"sardine,garage,attempt,chauffeur,no_response,no_response,no_response,no_response,no_response"
subj50,15,word9,OTH,chauffer,REG,WS,OTH,subj50_15,CORRECT,0,"critique,defence,chauffeur,sardine,garage,no_response,no_response,no_response,no_response"
subj52,15,word9,OTH,chauffer,REG,WS,OTH,subj52_15,WRONG,0,"defense,garage,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj53,15,word9,OTH,chauffer,REG,WS,OTH,subj53_15,CORRECT,0,"critique,attempt,chauffeur,sardine,escape,no_response,no_response,no_response,no_response"
subj54,15,word9,OTH,chauffer,REG,WS,OTH,subj54_15,WRONG,0,"ellipse,attempt,sardine,octet,defense,no_response,no_response,no_response,no_response"
subj55,15,word9,OTH,chauffer,REG,WS,OTH,subj55_15,WRONG,0,"ellipse,chauffeur,chateau,no_response,no_response,no_response,no_response,no_response,no_response"
subj56,15,word9,OTH,chauffer,REG,WS,OTH,subj56_15,CORRECT,0,"garage,attempt,chaffaur,critique,elipse,no_response,no_response,no_response,no_response"
subj58,15,word9,OTH,chauffer,REG,WS,OTH,subj58_15,CORRECT,0,"garage,eclipse,attempt,chauffeaur,no_response,no_response,no_response,no_response,no_response"
subj59,15,word9,OTH,chauffer,REG,WS,OTH,subj59_15,CORRECT,0,"ellipse,attempt,chauffeur,octet,defense,garage,technique,no_response,no_response"
subj6,15,word9,OTH,chauffer,REG,WS,OTH,subj6_15,CORRECT,0,"octet,defense,resort,sardine,garage,critique,ellipse,attempt,chafeur"
subj9,15,word9,OTH,chauffer,REG,WS,OTH,subj9_15,CORRECT,0,"octet,defense,sardine,garage,critique,chauffeur,no_response,no_response,no_response"
subj7,15,word9,OTH,chauffer,REG,WS,OTH,subj7_15,WRONG,0,"chfurue,attempt,garage,critique,no_response,no_response,no_response,no_response,no_response"
subj19,17,word1,OTH,estate,REG,WS,OTH,subj19_17,WRONG,1.67,"disdain,amount,prestige,croquette,dismay,latrine,no_response,no_response,no_response"
subj20,17,word1,OTH,estate,REG,WS,OTH,subj20_17,WRONG,1.67,"Giraffe,cocaine,croquet,desk,no_response,no_response,no_response,no_response,no_response"
subj21,17,word1,OTH,estate,REG,WS,OTH,subj21_17,WRONG,1.67,"giraffe,descent,amount,latrine,no_response,no_response,no_response,no_response,no_response"
subj22,17,word1,OTH,estate,REG,WS,OTH,subj22_17,CORRECT,1.67,"Estate,Amount,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj24,17,word1,OTH,estate,REG,WS,OTH,subj24_17,WRONG,1.67,"Giraffes,amount,Latrine,prestige,no_response,no_response,no_response,no_response,no_response"
subj26,17,word1,OTH,estate,REG,WS,OTH,subj26_17,WRONG,1.67,"state,domain,giraffe,prestige,amount,no_response,no_response,no_response,no_response"
subj27,17,word1,OTH,estate,REG,WS,OTH,subj27_17,WRONG,1.67,"pristine,account,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
